item_id,name,class,subclass
9357,Un esqueleto de loro,Miscelánea,Chatarra
4879,Cadáver de conejo aplastado,Miscelánea,Chatarra
205237,Pelaje de bestia prístino,Miscelánea,Chatarra
46703,Botón de latón,Miscelánea,Chatarra
35691,Piezas de metal estropeadas,Miscelánea,Chatarra
8069,Proyectil artesanal sólido,Miscelánea,Chatarra
92056,Combustible de portal: Avanzada de Chispamisil,Consumible,Otros
49627,Raspa rota,Miscelánea,Chatarra
60578,Espina espiral,Miscelánea,Chatarra
43653,Pescado comido parcialmente,Miscelánea,Chatarra
132237,Hueso de pierna grande,Consumible,Otros
46391,Reloj roto,Miscelánea,Chatarra
132213,Gota de magia,Miscelánea,Chatarra
42967,Glifo carbonizado,Miscelánea,Chatarra
34053,Fragmento onírico pequeño,Habilidad comercial,Encantamiento
56151,Pedazo de pezuña rota,Miscelánea,Chatarra
28056,Flecha Vuelo Negro,Miscelánea,Chatarra
41368,Batería vudú caducada,Miscelánea,Chatarra
134048,Frasco vacío de vino de maná,Miscelánea,Chatarra
54630,Flor medio marchita,Miscelánea,Chatarra
54837,Pezuña dura,Miscelánea,Chatarra
32948,Poción de maná Auchenai,Consumible,Pociones
23353,Residuo de maná,Miscelánea,Chatarra
62519,Piedra cortante,Miscelánea,Chatarra
179003,Ojos de cuarzo destrozados,Miscelánea,Chatarra
4587,Plumas de raptor tribal,Miscelánea,Chatarra
163918,Cuchillo trinchacarne,Miscelánea,Chatarra
74644,Sopa de niebla espiral,Consumible,Comida y bebida
54817,Saladita estropeada,Miscelánea,Chatarra
201192,Dados de hueso de dragón grandes,Miscelánea,Chatarra
10918,Vial de veneno vacío,Consumible,Otros
20763,Arma rota,Miscelánea,Chatarra
85699,Glifo carbonizado,Miscelánea,Chatarra
44773,Cuerno nacarado,Miscelánea,Chatarra
56236,Escama ocular nebulosa,Miscelánea,Chatarra
770,Diente de crocolisco puntiagudo,Miscelánea,Chatarra
204836,,,
57061,Engranaje usado,Miscelánea,Chatarra
3177,Colmillo diminuto,Miscelánea,Chatarra
245599,Pierna de aventurero oxidada,Miscelánea,Chatarra
57068,Hilador danzante,Miscelánea,Chatarra
191864,Trozo de pelotero sueltarrocas,Miscelánea,Chatarra
178113,Piedra agitada,Miscelánea,Chatarra
56200,Ocelo deformado,Miscelánea,Chatarra
32947,Poción de sanación Auchenai,Consumible,Pociones
177026,Pendiente perdido,Miscelánea,Chatarra
46390,Llaves corroídas,Miscelánea,Chatarra
42461,Glifo carbonizado,Miscelánea,Chatarra
153134,Núcleo de matriz rajado,Consumible,Otros
54627,Flor marchita,Miscelánea,Chatarra
205242,Piedra dentada,Miscelánea,Chatarra
89512,Fragmento de ámbar sin pulir,Miscelánea,Chatarra
23330,Pétalo marchito,Miscelánea,Chatarra
56202,Ojo compuesto,Miscelánea,Chatarra
39357,Preparación sacerdotal: Sigue los pasos de tus superiores,Miscelánea,Chatarra
62771,Trozo fangoso,Miscelánea,Chatarra
4867,Pata de escórpido rota,Miscelánea,Chatarra
213221,Gemas machacadas,Habilidad comercial,Joyería
22529,Hojas salvajes,Miscelánea,Chatarra
56198,Labrum intacto,Miscelánea,Chatarra
163687,Saloma mal escrita,Miscelánea,Chatarra
9332,Vendas con costra,Miscelánea,Chatarra
813,Piñón roto,Miscelánea,Chatarra
5122,Pelo de kodo grueso,Miscelánea,Chatarra
118681,"""Tesoro"" ogro",Miscelánea,Chatarra
87579,Inscripción de garra de tigre,Mejora de objetos,Hombros
178127,Jirones de ropa andrajosos,Miscelánea,Chatarra
35790,Togas rotas,Miscelánea,Chatarra
39360,Cavilaciones de la Alta General,Miscelánea,Chatarra
79514,Glifo carbonizado,Miscelánea,Chatarra
62279,Mota purapirm,Miscelánea,Chatarra
205235,Zarpa de can,Miscelánea,Chatarra
50438,Pellejo de naga dañado,Miscelánea,Chatarra
6455,Rueda de carro vieja,Miscelánea,Chatarra
144408,Fragmento de núcleo drenado,Miscelánea,Chatarra
63274,Otra pata de conejo,Miscelánea,Chatarra
62770,,,
42408,Glifo carbonizado,Miscelánea,Chatarra
29575,Una calabaza iluminada,Miscelánea,Chatarra
228723,Roca mascota de terráneo,Miscelánea,Otros
5369,Hueso mordisqueado,Miscelánea,Chatarra
168789,Dispositivo de movimiento perpetuo,Miscelánea,Chatarra
199970,Encantar arma: devoción sófica,Mejora de objetos,Arma
223792,Encantar anillo: Maestría maldita,Mejora de objetos,Dedo
200042,Encantar anillo: pliego de celeridad,Mejora de objetos,Dedo
5470,Cola de truenagarto,Habilidad comercial,Cocina
199944,Encantar torso: reserva de intelecto,Mejora de objetos,Torso
213772,Piedra nula prismática,Habilidad comercial,Componentes opcionales
62270,Colmillo con muescas,Miscelánea,Chatarra
56241,Cráneo de serpiente inmaculado,Miscelánea,Chatarra
3371,Vial de cristal,Habilidad comercial,Otros
22446,Esencia bidimensional superior,Habilidad comercial,Encantamiento
115504,Cristal temporal fracturado,Habilidad comercial,Encantamiento
222514,Armazón templado,Habilidad comercial,Componentes de finalización
10647,Tinta de ingeniero,Habilidad comercial,Piezas
2772,Mena de hierro,Habilidad comercial,Metal y piedra
198494,Contrato: Colmillarr de Iskaara,Consumible,Otros
198500,Contrato: Centauros Maruuk,Consumible,Otros
34055,Esencia cósmica superior,Habilidad comercial,Encantamiento
8167,Escama de tortuga,Habilidad comercial,Cuero
245606,Pergamino en blanco,Miscelánea,Chatarra
3486,Piedra de pulir pesada,Habilidad comercial,Metal y piedra
40897,Glifo carbonizado,Miscelánea,Chatarra
42398,Glifo carbonizado,Miscelánea,Chatarra
42400,Glifo carbonizado,Miscelánea,Chatarra
41106,Glifo carbonizado,Miscelánea,Chatarra
41092,Glifo carbonizado,Miscelánea,Chatarra
41108,Glifo carbonizado,Miscelánea,Chatarra
41536,Glifo carbonizado,Miscelánea,Chatarra
36905,Flor exánime,Habilidad comercial,Hierbas
187348,Pergamino ajado,Miscelánea,Chatarra
220241,Fragmento levemente resplandeciente,Miscelánea,Chatarra
133589,Pimiento dalapeño,Habilidad comercial,Cocina
115811,Taladita de celeridad superior,Gema,Celeridad
115814,Taladita de versatilidad superior,Gema,Versatilidad
27668,Carne de lince,Habilidad comercial,Cocina
52977,Trocitos de cuero salvaje,Habilidad comercial,Cuero
151585,Labradorita versátil,Gema,Versatilidad
21882,Esencia de alma,Habilidad comercial,Otros
160400,Fuusaka,Habilidad comercial,Cocina
12644,Piedra de pulir densa,Habilidad comercial,Metal y piedra
2678,Especias suaves,Habilidad comercial,Otros
245598,Libro de hechizos desconocido,Miscelánea,Chatarra
199992,Encantar capa: pliego de evasión,Mejora de objetos,Capa
199994,Encantar capa: pliego de velocidad,Mejora de objetos,Capa
228430,Roca embarrada,Miscelánea,Otros
72163,Pellejo magnífico,Habilidad comercial,Cuero
79251,Pigmento sombrío,Habilidad comercial,Inscripción
222699,Tomate de Khaz Algar,Habilidad comercial,Cocina
112158,Fragmento de dragontina helada,Habilidad comercial,Cuero
109629,Pétalo de orquídea de Talador,Habilidad comercial,Hierbas
90407,Fragmento chispeante,Habilidad comercial,Otros
172231,Fragmento sagrado,Habilidad comercial,Encantamiento
226204,Papiro nuevo,Habilidad comercial,Inscripción
108346,Sombrerete de velada,Habilidad comercial,Hierbas
201401,Pluma iridiscente,Habilidad comercial,Otros
62778,Carne fortalecida,Habilidad comercial,Cocina
101662,Kit de carrito de fideos Tesoro Pandaren,Consumible,Comida y bebida
43010,Carne de gusano,Habilidad comercial,Cocina
129100,Trozo de gema,Habilidad comercial,Joyería
7071,Hebilla de hierro,Habilidad comercial,Piezas
41809,Salmón glacial,Habilidad comercial,Cocina
178786,Harina de visotrigo,Habilidad comercial,Cocina
5635,Garra afilada,Habilidad comercial,Otros
74864,Pulpo de arrecife,Habilidad comercial,Cocina
127037,Tripa rúnica,Habilidad comercial,Tela
222737,Micoflor troceada,Habilidad comercial,Cocina
108331,Zarza de espina de oro,Habilidad comercial,Hierbas
108352,Hoja de trébol de oro,Habilidad comercial,Hierbas
17203,Lingote de sulfuron,Habilidad comercial,Metal y piedra
76574,Alejandrita brumosa perfecta,Gema,Varias estadísticas
197757,Surtido de especias exóticas,Habilidad comercial,Cocina
43501,Huevo del norte,Habilidad comercial,Cocina
6471,Escama descarriada perfecta,Habilidad comercial,Cuero
108297,Pepita de mena de hierro,Habilidad comercial,Metal y piedra
3470,Piedra de pulir férrea,Habilidad comercial,Metal y piedra
222797,Bobina de tejehilo,Habilidad comercial,Tela
12735,Costuras desgarradas de abominación,Miscelánea,Chatarra
187704,Protocarne,Habilidad comercial,Cocina
2321,Hilo refinado,Habilidad comercial,Tela
53062,Dienteafilado,Habilidad comercial,Cocina
175886,Papiro oscuro,Habilidad comercial,Otros
198423,Pigmento fulgurante,Habilidad comercial,Inscripción
39339,Pigmento esmeralda,Habilidad comercial,Inscripción
74850,Naba blanca,Habilidad comercial,Cocina
136637,Cartucho explosivo descomunal,Habilidad comercial,Piezas
124111,Koi de escamas rúnicas,Habilidad comercial,Cocina
15412,Dragontina verde,Habilidad comercial,Cuero
152631,Carne salobre,Habilidad comercial,Cocina
193924,Tela salvaje congelada,Habilidad comercial,Tela
222796,Bobina de tejehilo,Habilidad comercial,Tela
245608,Zafiro astillado,Miscelánea,Chatarra
132225,Pico endurecido,Consumible,Otros
197751,Paquetes de pastelitos,Habilidad comercial,Cocina
2996,Madeja de paño de lino,Habilidad comercial,Tela
127991,Frenesí bocavil,Habilidad comercial,Cocina
4389,Girocronátomo,Habilidad comercial,Piezas
7966,Piedra de pulir sólida,Habilidad comercial,Metal y piedra
223674,Encantar anillo: Celeridad radiante,Mejora de objetos,Dedo
225811,Perla de las zonas profundas resplandeciente,Miscelánea,Chatarra
225816,Colgante profanado,Miscelánea,Chatarra
225831,Piedra relumbrante,Miscelánea,Chatarra
225814,Palo con una pluma,Miscelánea,Chatarra
225809,Faltriquera de pigmentos aceitosos,Miscelánea,Chatarra
225801,Broche de algas trenzadas,Miscelánea,Chatarra
225807,Hueso grabado con runas,Miscelánea,Chatarra
12404,Piedra de afilar densa,Consumible,Otros
43333,Arnés de hipogrifo vacío,Miscelánea,Chatarra
7099,Pinza cortada,Miscelánea,Chatarra
40173,Ojo de Zul turbio,Gema,Varias estadísticas
220295,Sustancia viscosa sin identificar,Miscelánea,Chatarra
222515,Armazón templado,Habilidad comercial,Componentes de finalización
3403,Colmillo de jabalí de marfil,Miscelánea,Chatarra
1696,Garfa de raptor curva,Miscelánea,Chatarra
245594,Runa desgastada,Miscelánea,Chatarra
34841,Chatarra rescatada,Miscelánea,Chatarra
34825,Hojilla de afeitar de mitril,Miscelánea,Chatarra
152503,Poción de ocultación,Consumible,Pociones
200815,El reino depositado,Consumible,Explosivos y dispositivos
188811,Cristal de sal celestial,Miscelánea,Chatarra
184096,Glifo del camaleón presto,Glifo,Druida
199934,Encantar botas: brisa de correllanuras,Mejora de objetos,Pies
39516,Champiñones escarchados,Miscelánea,Chatarra
200531,Fragmento de quitina desgastado,Miscelánea,Chatarra
195359,Carne de sacudidor seca,Miscelánea,Chatarra
158775,Colmecera espesa,Miscelánea,Chatarra
192769,Lanza agrietada,Miscelánea,Chatarra
220258,Huesos putrefactos,Miscelánea,Chatarra
106868,Garra venenosa,Miscelánea,Chatarra
2940,Pata de oso sangrienta,Miscelánea,Chatarra
245593,Cubo con runas,Miscelánea,Chatarra
213029,Tenedor de dracónido doblado,Miscelánea,Chatarra
213762,Arena de cueva tamizada,Habilidad comercial,Componentes de finalización
32714,Colmillo de araña astillado,Miscelánea,Chatarra
199961,Encantar herramienta: destreza dracónica,Mejora de objetos,Miscelánea
200765,Escultura de junco,Consumible,Explosivos y dispositivos
25456,Esporas resplandecientes,Miscelánea,Chatarra
85691,Glifo carbonizado,Miscelánea,Chatarra
41601,Hilo de hechizo resplandeciente,Mejora de objetos,Piernas
25454,Globo luminiscente,Miscelánea,Chatarra
112182,Parche de pelaje vil,Habilidad comercial,Cuero
4097,Diente de gorila astillado,Miscelánea,Chatarra
223743,Napalm de naranja,Consumible,Comida y bebida
210688,Petróleo de fabricación,Miscelánea,Chatarra
245609,Cráneo con defectos,Miscelánea,Chatarra
200842,Bastón sin energía,Consumible,Explosivos y dispositivos
158810,Rocío zumbante,Miscelánea,Chatarra
76575,Alejandrita penetrante perfecta,Gema,Golpe crítico
49632,Pergamino de runas de entereza,Consumible,Otros
76578,Alejandrita refulgente perfecta,Gema,Varias estadísticas
43850,Certificado de propiedad ajado,Consumible,Otros
24050,Piedra del alba lisa,Gema,Golpe crítico
40025,Ópalo crepuscular intemporal,Gema,Varias estadísticas
106875,Diente plano desgastado,Miscelánea,Chatarra
56051,Hueva medio digerida,Miscelánea,Chatarra
118280,Brote suculento,Miscelánea,Chatarra
183209,Sello de déspota supremo,Miscelánea,Chatarra
173359,Pluma luminiscente,Miscelánea,Chatarra
93351,Poción de suerte,Consumible,Pociones
22147,Semilla de silexia,Miscelánea,Componente
17029,Vela sacra,Miscelánea,Componente
40914,Glifo carbonizado,Miscelánea,Chatarra
220443,Caja de yesca arathi profanada,Miscelánea,Chatarra
25417,Colmillo sangriento,Miscelánea,Chatarra
25441,Colmillo de jabalí nudoso,Miscelánea,Chatarra
3372,Vial rajado,Habilidad comercial,Otros
76611,Ópalo tigre empecinado perfecto,Gema,Varias estadísticas
245597,Botella de antídoto vacía,Miscelánea,Chatarra
197789,Pícnic de ribera,Consumible,Comida y bebida
234205,Palanca doblada,Miscelánea,Chatarra
136575,Cristal de enfoque rajado,Miscelánea,Chatarra
28053,Flecha cruel,Miscelánea,Chatarra
5137,Ojo brillante,Miscelánea,Chatarra
173192,Venda de tela velada,Consumible,Vendas
19938,Pata de escórpido pesada,Miscelánea,Chatarra
5829,Pico afilado,Miscelánea,Chatarra
55975,Grano de elemental inerte,Miscelánea,Chatarra
55978,Copo de elemental inerte,Miscelánea,Chatarra
153133,Estabilizador desequilibrado,Miscelánea,Chatarra
29581,Cristal extraño,Miscelánea,Chatarra
33630,Colmillo helado,Miscelánea,Chatarra
29567,Garfa de raptor,Miscelánea,Chatarra
132230,Pellejo cargado de maná,Consumible,Otros
32728,Fango,Miscelánea,Chatarra
180992,Pluma rojo sangre,Miscelánea,Chatarra
234718,Empuñadura rúnica antigua,Miscelánea,Chatarra
92050,Contrato mercenario: Paladín,Consumible,Otros
92051,Contrato mercenario: Sacerdote,Consumible,Otros
234735,Farol vrykul maltrecho,Miscelánea,Chatarra
227324,Néctar de Nerub'ar,Consumible,Comida y bebida
1476,Extremidad de araña partida,Miscelánea,Chatarra
128015,Esencia de veracero,Habilidad comercial,Otros
42738,Glifo carbonizado,Miscelánea,Chatarra
43424,Glifo carbonizado,Miscelánea,Chatarra
42900,Glifo carbonizado,Miscelánea,Chatarra
41104,Glifo carbonizado,Miscelánea,Chatarra
222806,Rollo de tejetela,Habilidad comercial,Tela
90558,Rascador de espalda extremo,Miscelánea,Chatarra
100735,Llave del corazón de Joyatrón,Miscelánea,Chatarra
40902,Glifo carbonizado,Miscelánea,Chatarra
197765,Cuchillo de cortar extremadamente afilado,Habilidad comercial,Componentes de finalización
40909,Glifo carbonizado,Miscelánea,Chatarra
42743,Glifo carbonizado,Miscelánea,Chatarra
41537,Glifo carbonizado,Miscelánea,Chatarra
42735,Glifo carbonizado,Miscelánea,Chatarra
43418,Glifo carbonizado,Miscelánea,Chatarra
43423,Glifo carbonizado,Miscelánea,Chatarra
42402,Glifo carbonizado,Miscelánea,Chatarra
4555,Cola escamosa espesa,Miscelánea,Chatarra
139312,Glifo carbonizado,Miscelánea,Chatarra
180060,Reliquia del pasado V,Habilidad comercial,Componentes opcionales
11939,Pulsera lustrosa,Miscelánea,Chatarra
60336,Calavera de oso estropeada,Miscelánea,Chatarra
232532,Contrato: Cárteles de Minahonda,Consumible,Otros
225848,Batería etérea rajada,Miscelánea,Chatarra
32905,Vapor abisagon embotellado,Consumible,Pociones
198213,Desplazador gravitacional para tontos,Consumible,Explosivos y dispositivos
136576,Grabado de familia,Miscelánea,Chatarra
136571,Figura demoníaca,Miscelánea,Chatarra
223705,Encantar herramienta: Ingenio algariano,Mejora de objetos,Miscelánea
23944,Caparazón de devastador roto,Miscelánea,Chatarra
23945,Colmillo de devastador roto,Miscelánea,Chatarra
32902,Energía abisagon embotellada,Consumible,Pociones
132219,Hoja oponible,Consumible,Otros
132218,Pegote de baba elemental,Consumible,Otros
39340,Pigmento violeta,Habilidad comercial,Inscripción
223734,Encantar capa: Arrullo de parasitar sedoso,Mejora de objetos,Capa
12809,Piedra guardiana,Habilidad comercial,Metal y piedra
180733,Flujo luminoso,Habilidad comercial,Metal y piedra
222510,Contrapeso de colmilloférreo,Consumible,Otros
221861,Engranaje giratorio,Habilidad comercial,Piezas
225416,Las verdes colinas de Tuercespina: Página 26,Misión,Misión
225426,Las verdes colinas de Tuercespina: Página 25,Misión,Misión
4874,Raspa limpia,Miscelánea,Chatarra
158866,Grasa aceitosa,Miscelánea,Chatarra
112463,Fragmentos de armadura destrozada,Miscelánea,Chatarra
60491,Muela nacarada,Miscelánea,Chatarra
60493,Escama con cicatrices,Miscelánea,Chatarra
25432,Aleta prístina,Miscelánea,Chatarra
90554,Guante graso,Miscelánea,Chatarra
124125,Obliterum,Miscelánea,Chatarra
45202,Caracol de agua,Miscelánea,Chatarra
46001,Trozo de cristal verde sin valor,Miscelánea,Chatarra
57058,Diente de engranaje fracturado,Miscelánea,Chatarra
55983,Minucia de elemental inerte,Miscelánea,Chatarra
158872,Esencia inestable,Miscelánea,Chatarra
222745,Energizante,Consumible,Comida y bebida
90561,Rosa de eternio,Miscelánea,Chatarra
62525,Ojo de crocolisco nublado,Miscelánea,Chatarra
24517,Rabo ensangrentado,Miscelánea,Chatarra
222619,Pigmento nacarado,Habilidad comercial,Inscripción
33638,Cristal rúnico,Miscelánea,Chatarra
62341,Lágrima de crocolisco glutinosa,Miscelánea,Chatarra
107461,Arenas del Vacío,Miscelánea,Chatarra
158864,Red viscosa,Miscelánea,Chatarra
11418,Hueso hueco de ala,Miscelánea,Chatarra
193410,Aguijonero nauseabundo,Miscelánea,Chatarra
67510,Trizas de pluma,Miscelánea,Chatarra
20843,Pétalo machacado,Miscelánea,Chatarra
23948,Colmillo de devastador rajado,Miscelánea,Chatarra
223785,Encantar anillo: Golpe crítico maldito,Mejora de objetos,Dedo
62328,Muda de pelo,Miscelánea,Chatarra
3299,Canino fracturado,Miscelánea,Chatarra
223744,Oleada de ostras,Consumible,Comida y bebida
220275,Fragmento índigo,Miscelánea,Chatarra
49100,Fragmento de tablilla ilegible,Miscelánea,Chatarra
200045,Encantar herramienta: destreza dracónica,Mejora de objetos,Miscelánea
192630,Caparazón de arrecife,Miscelánea,Chatarra
205469,Espina dorsal de esporiélago dentada,Miscelánea,Chatarra
200792,Captura disecada,Consumible,Explosivos y dispositivos
205698,Mochila niffen destrozada,Miscelánea,Chatarra
200789,Cometa para hacer señales,Consumible,Explosivos y dispositivos
200790,Especias de sopa acres,Consumible,Explosivos y dispositivos
225854,Amuleto embarrado,Miscelánea,Chatarra
200776,Escultura de roca ígnea,Consumible,Explosivos y dispositivos
200810,Figurilla de agarrapiedras de madera,Consumible,Explosivos y dispositivos
205461,Garrapétrea sañoso,Miscelánea,Chatarra
55981,Fragmento de elemental inerte,Miscelánea,Chatarra
151583,Lucesfena rápida,Gema,Celeridad
17034,Semillas de arce,Miscelánea,Chatarra
20963,Filigrana de mitril,Habilidad comercial,Joyería
76890,Diamante primigenio destructivo,Gema,Otros
186677,Ranura metálica,Miscelánea,Chatarra
200840,Conjunto de enciclopedia dracónica,Consumible,Explosivos y dispositivos
200779,Tarros de lava,Consumible,Explosivos y dispositivos
200825,Escombros variados,Consumible,Explosivos y dispositivos
192724,Dientes aterradores,Miscelánea,Chatarra
245591,Amatista con defectos,Miscelánea,Chatarra
213360,Amuleto dracónido desechado,Miscelánea,Chatarra
158796,Tentáculo venenoso,Miscelánea,Chatarra
158778,Zarcillo mucoso,Miscelánea,Chatarra
76585,Alejandrita energizada perfecta,Gema,Varias estadísticas
204991,Contrato: Niffen de Loamm,Consumible,Otros
113278,Ocular de carroñero,Consumible,Otros
6296,Parche de crin de murciélago,Miscelánea,Chatarra
38585,Caparazón marcado,Miscelánea,Chatarra
175241,Poción de sanación de expedición,Consumible,Pociones
44754,Colmillo de jabalí cortado,Miscelánea,Chatarra
35318,Talasita fuerte,Gema,Varias estadísticas
8244,Esfera draenetista perfecta,Misión,Misión
192708,Cornamenta magnífica,Miscelánea,Chatarra
60390,,,
199965,Encantar herramienta: ingenio dracónico,Mejora de objetos,Miscelánea
44089,Diamante Rompeterra incansable,Gema,Otros
220285,Mochila mohosa,Miscelánea,Chatarra
225834,Caja de cerillas birlada,Miscelánea,Chatarra
5136,Oreja peluda rasgada,Miscelánea,Chatarra
192691,Estalactita de hielo eterno,Miscelánea,Chatarra
58865,Anillo baboso,Miscelánea,Chatarra
200807,Figura de oso de madera,Consumible,Explosivos y dispositivos
200805,Restos de vigía caído,Consumible,Explosivos y dispositivos
29799,Zarcillo sin vida,Miscelánea,Chatarra
30813,Colmillo envenenado,Miscelánea,Chatarra
178787,Fragmento orbóreo,Habilidad comercial,Elemental
56189,Bolo fangoso,Miscelánea,Chatarra
56203,Par de glándulas salivares,Miscelánea,Chatarra
158801,Diente delicadamente serrado,Miscelánea,Chatarra
39964,Citrino enorme incondicional,Gema,Varias estadísticas
200024,Encantar brazal: pliego de evasión,Mejora de objetos,Muñecas
23939,Garra de devastador prístina,Miscelánea,Chatarra
76621,Pistacita cambiante perfecta,Gema,Varias estadísticas
92527,Cajón de roedores,Consumible,Otros
90044,Collera andrajosa,Miscelánea,Chatarra
192685,Colmillo curtido en combate,Miscelánea,Chatarra
200006,Encantar herramienta: percepción dracónica,Mejora de objetos,Miscelánea
40029,Ópalo crepuscular cambiante,Gema,Varias estadísticas
38886,Encantar guantes: Poder de las Sombras,Mejora de objetos,Manos
65892,Vial cristalino con cordones de pirium,Habilidad comercial,Otros
192851,Ámbar de eternidad,Habilidad comercial,Joyería
44761,Cuerno antiguo,Miscelánea,Chatarra
97161,Caracola,Miscelánea,Chatarra
207087,Encantar arma: devoción soñadora,Mejora de objetos,Arma
158936,Diario de Rakera,Miscelánea,Chatarra
200019,Encantar botas: tranquilidad del jinete,Mejora de objetos,Pies
67444,Restos de estatua derribada,Miscelánea,Chatarra
223783,Encantar arma: Autoridad de las profundidades,Mejora de objetos,Arma
52021,Flecha de hoja de hielo,Miscelánea,Chatarra
200834,¿Lo hueles?,Consumible,Explosivos y dispositivos
41593,Tejido de ébano,Habilidad comercial,Tela
27441,Pargo sangrevil,Miscelánea,Chatarra
13546,Panzasangre,Consumible,Comida y bebida
11371,Barra de hierro negro,Habilidad comercial,Metal y piedra
42960,Glifo carbonizado,Miscelánea,Chatarra
41531,Glifo carbonizado,Miscelánea,Chatarra
30812,Escama iridiscente,Miscelánea,Chatarra
224440,Venda de tejetela,Consumible,Vendas
40057,Topacio monarca incondicional,Gema,Varias estadísticas
158819,Cola de rata,Miscelánea,Chatarra
23977,Colmillo de devastador nudoso,Miscelánea,Chatarra
23988,Vid mutada,Miscelánea,Chatarra
11390,Colmillo de murciélago partido,Miscelánea,Chatarra
200799,Rollo de pelambre putrefacto,Consumible,Explosivos y dispositivos
163580,Delicada réplica de la Catedral de la Luz,Miscelánea,Chatarra
220298,Grumo de vela fundida,Miscelánea,Chatarra
10922,Vial de veneno vacío,Consumible,Otros
25443,Hocico sangriento,Miscelánea,Chatarra
43554,Glifo carbonizado,Miscelánea,Chatarra
18234,Documento de Importaciones Bocarda,Miscelánea,Chatarra
225790,Araña de estaño a medio pintar,Miscelánea,Chatarra
118067,Antigua cadena de gnomo,Miscelánea,Chatarra
200829,Imagen pareidólica,Consumible,Explosivos y dispositivos
200774,Muestra de vacío contenida,Consumible,Explosivos y dispositivos
158773,Pringue sinuoso,Miscelánea,Chatarra
197790,Delicia de pato asado,Consumible,Comida y bebida
199943,Encantar torso: agilidad acelerada,Mejora de objetos,Torso
199962,Encantar herramienta: sutileza dracónica,Mejora de objetos,Miscelánea
19974,Cebo de Fangoapestoso,Misión,Misión
222607,Contrato: Los Hilos Cortados,Consumible,Otros
82443,Hilo de hechizo cerúleo,Mejora de objetos,Piernas
39356,Adorno reconfortamente,Miscelánea,Chatarra
176873,Costillas maceradas,Miscelánea,Chatarra
23384,Ojo resplandeciente oscuro,Miscelánea,Chatarra
160330,Encantar brazales: piedra de hogar adelantada,Mejora de objetos,Muñecas
62526,Ojo de crocolisco brillante,Miscelánea,Chatarra
57059,Acoplamiento desparejado,Miscelánea,Chatarra
223780,Encantar arma: Autoridad de poder radiante,Mejora de objetos,Arma
181246,Hoja marchitada,Miscelánea,Chatarra
158850,Plumaje vibrante,Miscelánea,Chatarra
120331,Espejo de bolsillo elegante,Miscelánea,Chatarra
4814,Colmillo descolorido,Miscelánea,Chatarra
223691,Encantar torso: Resplandor cristalino,Mejora de objetos,Torso
52149,Grosularia con inscripciones perfecta,Gema,Varias estadísticas
200565,Misiva dracónica de ingenio,Habilidad comercial,Componentes opcionales
62524,Cola aplastada,Miscelánea,Chatarra
76583,Alejandrita radiante perfecta,Gema,Varias estadísticas
52146,Grosularia fiera perfecta,Gema,Varias estadísticas
38264,Una roca muy bonita,Miscelánea,Chatarra
172503,Fotografía de apicultor Abejal,Miscelánea,Chatarra
76614,Pistacita destellante perfecta,Gema,Varias estadísticas
213255,,,
115815,Taladita de aguante superior,Gema,Aguante
130216,Azsunita rápida,Gema,Celeridad
24036,Rubí vivo ostentoso,Gema,Otros
52234,Ojo de demonio reprensivo,Gema,Varias estadísticas
153715,Viridium de expansión,Gema,Otros
24047,Rubí vivo luminoso,Gema,Intelecto
192707,Incisivos corrosivos,Miscelánea,Chatarra
76595,Ópalo tigre con inscripciones perfecto,Gema,Varias estadísticas
40102,Esmeralda del bosque turbia,Gema,Varias estadísticas
19726,Vid de sangre,Habilidad comercial,Hierbas
234720,Residuo de memoria,Miscelánea,Chatarra
120168,Bote de fideos variados,Consumible,Comida y bebida
52130,Jaspe zen perfecto,Gema,Varias estadísticas
76613,Ópalo tigre rutilante perfecto,Gema,Varias estadísticas
52174,Cornalina ostentosa perfecta,Gema,Otros
76602,Ópalo tigre temerario perfecto,Gema,Varias estadísticas
76610,Ópalo tigre tenue perfecto,Gema,Varias estadísticas
52173,Cornalina luminosa perfecta,Gema,Intelecto
200041,Encantar anillo: pliego de golpe crítico,Mejora de objetos,Dedo
127718,Tarot embrujado poderoso,Habilidad comercial,Otros
107472,Trozo de elemental ígneo,Miscelánea,Chatarra
119095,Recibo parcial: ropa interior a medida,Miscelánea,Otros
90057,Bola de pelo,Miscelánea,Chatarra
245592,Cráneo astillado,Miscelánea,Chatarra
200282,Novela romántica tórrida: El mago draconiano lujurioso,Miscelánea,Chatarra
23055,Palabra de deshielo,Habilidad comercial,Otros
38863,Encantar botas: agilidad superior,Mejora de objetos,Pies
200533,Ídolo de antaño,Miscelánea,Chatarra
76887,Diamante primigenio apresurado,Gema,Otros
213247,,,
158806,Garfa ganchuda,Miscelánea,Chatarra
69839,Palito de mascar de Eric,Miscelánea,Chatarra
45795,Glifo carbonizado,Miscelánea,Chatarra
52774,Encantar arma: torrente de poder,Mejora de objetos,Arma
213748,Sangrita cognitiva,Gema,Otros
222500,Armazón forjado,Habilidad comercial,Componentes de finalización
5367,Instrumento de roca primitivo,Miscelánea,Chatarra
245595,Talismán astillado,Miscelánea,Chatarra
42752,Glifo carbonizado,Miscelánea,Chatarra
45739,Glifo carbonizado,Miscelánea,Chatarra
40906,Glifo carbonizado,Miscelánea,Chatarra
5429,Una bonita roca,Miscelánea,Chatarra
